schedule_title,course_number,title,units,section,day,begin,end,room,location,instructor
Spring 2024,,,,T,W,07:00PM,08:20PM,GHC 5210,"Pittsburgh, Pennsylvania","Erdmann, Kaynar"
Spring 2024,,,,U,W,05:00PM,06:20PM,GHC 5208,"Pittsburgh, Pennsylvania","Erdmann, Kaynar"
Spring 2024,15151,Mathematical Foundations for Computer Science,12.0,Lec,MWF,10:00AM,10:50AM,GHC 4307,"Pittsburgh, Pennsylvania",Peng
Spring 2024,,,,A,TR,01:00PM,01:50PM,GHC 4301,"Pittsburgh, Pennsylvania",Peng
Spring 2024,,,,B,TR,02:00PM,02:50PM,GHC 4301,"Pittsburgh, Pennsylvania",Peng
Spring 2024,15195,Competition Programming I,5.0,A,W,07:00PM,09:50PM,GHC 4307,"Pittsburgh, Pennsylvania",Sleator
Spring 2024,15210,Parallel and Sequential Data Structures and Algorithms,12.0,Lec,MWF,11:00AM,12:20PM,GHC 4401,"Pittsburgh, Pennsylvania","Acar, Sleator"
Spring 2024,,,,A,T,09:00AM,09:50AM,GHC 5207,"Pittsburgh, Pennsylvania","Acar, Sleator"
Spring 2024,,,,B,T,10:00AM,10:50AM,GHC 5207,"Pittsburgh, Pennsylvania","Acar, Sleator"
Spring 2024,,,,C,T,10:00AM,10:50AM,GHC 5208,"Pittsburgh, Pennsylvania","Acar, Sleator"
Spring 2024,,,,D,T,11:00AM,11:50AM,GHC 5207,"Pittsburgh, Pennsylvania","Acar, Sleator"
Spring 2024,,,,E,T,11:00AM,11:50AM,GHC 5208,"Pittsburgh, Pennsylvania","Acar, Sleator"
Spring 2024,,,,F,T,12:00PM,12:50PM,GHC 5207,"Pittsburgh, Pennsylvania","Acar, Sleator"
Spring 2024,,,,G,T,01:00PM,01:50PM,GHC 5207,"Pittsburgh, Pennsylvania","Acar, Sleator"
Spring 2024,,,,H,T,01:00PM,01:50PM,GHC 5208,"Pittsburgh, Pennsylvania","Acar, Sleator"
Spring 2024,,,,I,T,02:00PM,02:50PM,GHC 5207,"Pittsburgh, Pennsylvania","Acar, Sleator"
Spring 2024,,,,J,T,02:00PM,02:50PM,GHC 5208,"Pittsburgh, Pennsylvania","Acar, Sleator"
Spring 2024,,,,K,T,03:00PM,03:50PM,GHC 5207,"Pittsburgh, Pennsylvania","Acar, Sleator"
Spring 2024,,,,L,T,04:00PM,04:50PM,GHC 5207,"Pittsburgh, Pennsylvania","Acar, Sleator"
Spring 2024,,,,W,UTR,10:00AM,11:15AM,CMB 1202,"Doha, Qatar",Oflazer
Spring 2024,15213,Introduction to Computer Systems,12.0,Lec,TR,02:00PM,03:20PM,GHC 4401,"Pittsburgh, Pennsylvania","Andersen, Railing, Beckmann"
Spring 2024,,,,A,M,09:00AM,09:50AM,GHC 4301,"Pittsburgh, Pennsylvania","Andersen, Railing, Beckmann"
Spring 2024,,,,B,M,10:00AM,10:50AM,POS 145,"Pittsburgh, Pennsylvania","Andersen, Railing, Beckmann"
Spring 2024,,,,C,M,11:00AM,11:50AM,WEH 5421,"Pittsburgh, Pennsylvania","Andersen, Railing, Beckmann"
Spring 2024,,,,D,M,12:00PM,12:50PM,WEH 4625,"Pittsburgh, Pennsylvania","Andersen, Railing, Beckmann"
Spring 2024,,,,E,M,01:00PM,01:50PM,WEH 4625,"Pittsburgh, Pennsylvania","Andersen, Railing, Beckmann"
Spring 2024,,,,F,M,02:00PM,02:50PM,WEH 4625,"Pittsburgh, Pennsylvania","Andersen, Railing, Beckmann"
Spring 2024,,,,G,M,10:00AM,10:50AM,PH A18C,"Pittsburgh, Pennsylvania","Andersen, Railing, Beckmann"
Spring 2024,,,,H,M,04:00PM,04:50PM,PH A22,"Pittsburgh, Pennsylvania","Andersen, Railing, Beckmann"
Spring 2024,15251,Great Ideas in Theoretical Computer Science,12.0,Lec 1,TR,09:30AM,10:50AM,GHC 4401,"Pittsburgh, Pennsylvania","Ada, Saad"
Spring 2024,,,,,W,07:00PM,08:20PM,DH 2210,"Pittsburgh, Pennsylvania",
Spring 2024,,,,Lec 2,MW,11:30AM,12:45PM,CMB 2152,"Doha, Qatar",Kapoutsis
Spring 2024,,,,A,F,10:00AM,10:50AM,WEH 5304,"Pittsburgh, Pennsylvania","Ada, Saad"
Spring 2024,,,,B,F,10:00AM,10:50AM,PH A19,"Pittsburgh, Pennsylvania","Ada, Saad"
Spring 2024,,,,C,F,10:00AM,10:50AM,PH A19C,"Pittsburgh, Pennsylvania","Ada, Saad"
Spring 2024,,,,D,F,11:00AM,11:50AM,WEH 6403,"Pittsburgh, Pennsylvania","Ada, Saad"
Spring 2024,,,,E,F,11:00AM,11:50AM,DH 1209,"Pittsburgh, Pennsylvania","Ada, Saad"
Spring 2024,,,,F,F,11:00AM,11:50AM,PH A20,"Pittsburgh, Pennsylvania","Saad, Ada"
Spring 2024,,,,G,F,01:00PM,01:50PM,PH A19C,"Pittsburgh, Pennsylvania","Saad, Ada"
Spring 2024,,,,H,F,01:00PM,01:50PM,DH 1209,"Pittsburgh, Pennsylvania","Ada, Saad"
Spring 2024,,,,I,F,01:00PM,01:50PM,WEH 5316,"Pittsburgh, Pennsylvania","Ada, Saad"
Spring 2024,,,,J,F,02:00PM,02:50PM,WEH 4707,"Pittsburgh, Pennsylvania","Ada, Saad"
Spring 2024,,,,K,F,02:00PM,02:50PM,DH 1117,"Pittsburgh, Pennsylvania","Ada, Saad"
Spring 2024,,,,L,F,02:00PM,02:50PM,DH 1209,"Pittsburgh, Pennsylvania","Ada, Saad"
Spring 2024,,,,M,F,03:00PM,03:50PM,WEH 4708,"Pittsburgh, Pennsylvania","Ada, Saad"
Spring 2024,,,,N,F,04:00PM,04:50PM,PH 125C,"Pittsburgh, Pennsylvania","Ada, Saad"
Spring 2024,,,,O,F,04:00PM,04:50PM,WEH 4708,"Pittsburgh, Pennsylvania","Ada, Saad"
Spring 2024,,,,P,F,04:00PM,04:50PM,GHC 4101,"Pittsburgh, Pennsylvania","Ada, Saad"
Spring 2024,,,,W,UTR,11:30AM,12:20PM,CMB 2152,"Doha, Qatar",Kapoutsis
Spring 2024,15259,Probability and Computing,9.0,Lec,TR,12:30PM,01:50PM,GHC 4401,"Pittsburgh, Pennsylvania","Harchol-Balter, Wang"
Spring 2024,,,,A,F,09:00AM,09:50AM,WEH 2302,"Pittsburgh, Pennsylvania","Harchol-Balter, Wang"
Spring 2024,,,,B,F,01:00PM,01:50PM,WEH 2302,"Pittsburgh, Pennsylvania","Harchol-Balter, Wang"
Spring 2024,,,,C,F,02:00PM,02:50PM,WEH 2302,"Pittsburgh, Pennsylvania","Harchol-Balter, Wang"
Spring 2024,,,,D,F,01:00PM,01:50PM,BH A53,"Pittsburgh, Pennsylvania","Wang, Harchol-Balter"
Spring 2024,,,,F,F,03:00PM,03:50PM,WEH 4709,"Pittsburgh, Pennsylvania","Wang, Harchol-Balter"
Spring 2024,15281,Artificial Intelligence: Representation and Problem Solving,12.0,Lec,MW,11:00AM,12:20PM,HOA 160,"Pittsburgh, Pennsylvania","Sandholm, Shah"
Spring 2024,,,,A,F,12:00PM,12:50PM,WEH 2302,"Pittsburgh, Pennsylvania","Sandholm, Shah"
Spring 2024,,,,B,F,01:00PM,01:50PM,PH 125B,"Pittsburgh, Pennsylvania","Sandholm, Shah"
Spring 2024,,,,C,F,01:00PM,01:50PM,PH A22,"Pittsburgh, Pennsylvania","Sandholm, Shah"
Spring 2024,,,,D,F,02:00PM,02:50PM,PH A22,"Pittsburgh, Pennsylvania","Sandholm, Shah"
Spring 2024,,,,E,F,02:00PM,02:50PM,WEH 8427,"Pittsburgh, Pennsylvania","Sandholm, Shah"
Spring 2024,15288,Special Topic: Machine Learning in a Nutshell,9.0,W,UTR,11:30AM,12:45PM,CMB 1190,"Doha, Qatar",Di Caro
Spring 2024,15294,Rapid Prototyping Technologies,5.0,A3,MW,07:00PM,08:20PM,HL 106B,"Pittsburgh, Pennsylvania",Touretzky
Spring 2024,15295,Competition Programming and Problem Solving,5.0,A,W,07:00PM,09:50PM,GHC 4307,"Pittsburgh, Pennsylvania",Sleator
Spring 2024,15311,Logic and Mechanized Reasoning,9.0,A,MW,12:30PM,01:50PM,NSH 1305,"Pittsburgh, Pennsylvania","Heule, Avigad"
Spring 2024,15312,Foundations of Programming Languages,12.0,Lec,TR,02:00PM,03:20PM,BH A36,"Pittsburgh, Pennsylvania",Balzer
Spring 2024,,,,A,W,11:00AM,11:50AM,PH A19,"Pittsburgh, Pennsylvania",Balzer
Spring 2024,,,,B,W,01:00PM,01:50PM,WEH 2302,"Pittsburgh, Pennsylvania",Balzer
Spring 2024,15314,Programming Language Semantics,12.0,A,TR,02:00PM,03:20PM,PH 126A,"Pittsburgh, Pennsylvania",Brookes
Spring 2024,15316,Software Foundations of Security and Privacy,9.0,W,MW,11:30AM,12:45PM,CMB 1199,"Doha, Qatar",Riley
Spring 2024,15319,Cloud Computing,12.0,A,T,08:00AM,08:50AM,CMU REMOTE,"Pittsburgh, Pennsylvania","Sakr, Goldstein"
Spring 2024,,,,B,R,04:00PM,04:50PM,CMU REMOTE,"Pittsburgh, Pennsylvania","Sakr, Goldstein"
Spring 2024,15322,Introduction to Computer Music,9.0,A,TR,09:30AM,10:50AM,TEP 1403,"Pittsburgh, Pennsylvania","Donahue, Cortina"
Spring 2024,15330,Introduction to Computer Security,12.0,A,MW,07:00PM,08:20PM,HOA 160,"Pittsburgh, Pennsylvania","Brumley, Wahby"
Spring 2024,,,,,F,02:00PM,02:50PM,PH 100,"Pittsburgh, Pennsylvania",
Spring 2024,15351,Algorithms and Advanced Data Structures,12.0,A,MWF,09:00AM,09:50AM,WEH 7500,"Pittsburgh, Pennsylvania","DeBlasio, Mohimani"
Spring 2024,15355,Modern Computer Algebra,9.0,A,TR,11:00AM,12:20PM,WEH 3203,"Pittsburgh, Pennsylvania",Sutner
Spring 2024,15356,Introduction to Cryptography,12.0,W,MW,10:00AM,11:15AM,CMB 2049,"Doha, Qatar",Kapoutsis
Spring 2024,15386,Neural Computation,9.0,A,MWF,02:00PM,03:20PM,HH B131,"Pittsburgh, Pennsylvania",Lee
Spring 2024,15394,Intermediate Rapid Prototyping,5.0,A4,MW,07:00PM,08:20PM,HL 106B,"Pittsburgh, Pennsylvania",Touretzky
Spring 2024,15410,Operating System Design and Implementation,15.0,A,MWF,11:00AM,11:50AM,POS 153,"Pittsburgh, Pennsylvania",Eckhardt
Spring 2024,,Compiler Design,,Lec,TR,09:30AM,10:50AM,BH A51,"Pittsburgh, Pennsylvania",Hoffmann
Spring 2024,,,,A,F,01:00PM,01:50PM,GHC 4211,"Pittsburgh, Pennsylvania",Hoffmann
Spring 2024,,,,B,F,02:00PM,02:50PM,BH 235A,"Pittsburgh, Pennsylvania",Hoffmann
Spring 2024,,,,C,F,04:00PM,04:50PM,WEH 2302,"Pittsburgh, Pennsylvania",Hoffmann
Spring 2024,,,,D,F,01:00PM,01:50PM,GHC 4301,"Pittsburgh, Pennsylvania",Hoffmann
Spring 2024,15414,Bug Catching: Automated Program Verification,9.0,A,TR,12:30PM,01:50PM,HH B131,"Pittsburgh, Pennsylvania",Martins
Spring 2024,15417,HOT Compilation,12.0,A,TR,12:30PM,01:50PM,WEH 5312,"Pittsburgh, Pennsylvania",Crary
Spring 2024,15418,Parallel Computer Architecture and Programming,12.0,A,MWF,09:30AM,10:50AM,CUC MCCNMY,"Pittsburgh, Pennsylvania","Mowry, Railing"
Spring 2024,15440,Distributed Systems,12.0,Lec,TR,11:00AM,12:20PM,GHC 4401,"Pittsburgh, Pennsylvania","Pillai, Satyanarayanan, Vinayak"
Spring 2024,,,,A,W,07:00PM,07:50PM,DH A302,"Pittsburgh, Pennsylvania","Satyanarayanan, Vinayak, Pillai"
Spring 2024,,,,B,W,08:00PM,08:50PM,DH A302,"Pittsburgh, Pennsylvania","Pillai, Satyanarayanan, Vinayak"
Spring 2024,15441,Networking and the Internet,12.0,W,MW,08:30AM,09:45AM,CMB 2052,"Doha, Qatar",Harras
Spring 2024,15442,Machine Learning Systems,12.0,A,MW,03:30PM,04:50PM,POS 151,"Pittsburgh, Pennsylvania","Chen, Jia"
Spring 2024,15445,Database Systems,12.0,A,MW,12:30PM,01:50PM,PH 100,"Pittsburgh, Pennsylvania",Patel
Spring 2024,15451,Algorithm Design and Analysis,12.0,Lec,TR,12:30PM,01:50PM,DH 2315,"Pittsburgh, Pennsylvania","Anderson, Woodruff"
Spring 2024,,,,A,F,10:00AM,10:50AM,BH A36,"Pittsburgh, Pennsylvania","Anderson, Woodruff"
Spring 2024,,,,B,F,10:00AM,10:50AM,BH A53,"Pittsburgh, Pennsylvania","Anderson, Woodruff"
Spring 2024,,,,C,F,11:00AM,11:50AM,BH A53,"Pittsburgh, Pennsylvania","Anderson, Woodruff"
Spring 2024,,,,D,F,11:00AM,11:50AM,DH 1112,"Pittsburgh, Pennsylvania","Anderson, Woodruff"
Spring 2024,,,,E,F,12:00PM,12:50PM,MM 103,"Pittsburgh, Pennsylvania","Anderson, Woodruff"
Spring 2024,,,,F,F,12:00PM,12:50PM,BH A53,"Pittsburgh, Pennsylvania","Anderson, Woodruff"
Spring 2024,,,,G,F,01:00PM,01:50PM,HH B131,"Pittsburgh, Pennsylvania","Anderson, Woodruff"
Spring 2024,,,,H,F,01:00PM,01:50PM,POS 152,"Pittsburgh, Pennsylvania","Anderson, Woodruff"
Spring 2024,15455,Undergraduate Complexity Theory,9.0,A,TR,02:00PM,03:20PM,GHC 5222,"Pittsburgh, Pennsylvania",Sutner
Spring 2024,15458,Discrete Differential Geometry,12.0,A,TR,12:30PM,01:50PM,GHC 4303,"Pittsburgh, Pennsylvania",Crane
Spring 2024,15462,Computer Graphics,12.0,A,MW,11:00AM,12:20PM,WEH 7500,"Pittsburgh, Pennsylvania",Pollard
Spring 2024,15468,Physics-Based Rendering,12.0,Lec,TR,11:00AM,12:20PM,SH 236,"Pittsburgh, Pennsylvania",Gkioulekas
Spring 2024,,,,A,W,03:30PM,04:50PM,TBA,"Pittsburgh, Pennsylvania",Gkioulekas
Spring 2024,15472,Real-Time Graphics,12.0,A,TR,02:00PM,03:20PM,POS 151,"Pittsburgh, Pennsylvania",McCann
Spring 2024,15494,Cognitive Robotics: The Future of Robot Toys,12.0,Lec,MW,04:00PM,04:50PM,PH A18C,"Pittsburgh, Pennsylvania",Touretzky
Spring 2024,,,,A,F,03:30PM,04:50PM,NSH 3206,"Pittsburgh, Pennsylvania",Touretzky
Spring 2024,15513,Introduction to Computer Systems,"6,12",A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Andersen, Railing, Beckmann"
Spring 2024,15591,Independent Study in Computer Science,3-18,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Stehlik
Spring 2024,,,,W,TBA,,,DNM DNM,"Doha, Qatar","Reis, Riley"
Spring 2024,15592,Independent Study in Computer Science,3-18,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Stehlik
Spring 2024,15593,Independent Study in Computer Science,3-18,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Stehlik
Spring 2024,15594,Independent Study in Computer Science,3-18,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Stehlik
Spring 2024,15605,Operating System Design and Implementation,15.0,A,MWF,11:00AM,11:50AM,POS 153,"Pittsburgh, Pennsylvania",Eckhardt
Spring 2024,,Compiler Design,,Lec,TR,09:30AM,10:50AM,BH A51,"Pittsburgh, Pennsylvania",Hoffmann
Spring 2024,,,,A,F,01:00PM,01:50PM,GHC 4211,"Pittsburgh, Pennsylvania",Hoffmann
Spring 2024,,,,B,F,02:00PM,02:50PM,BH 235A,"Pittsburgh, Pennsylvania",Hoffmann
Spring 2024,,,,C,F,04:00PM,04:50PM,WEH 2302,"Pittsburgh, Pennsylvania",Hoffmann
Spring 2024,,,,D,F,01:00PM,01:50PM,GHC 4301,"Pittsburgh, Pennsylvania",Hoffmann
Spring 2024,15614,Bug Catching: Automated Program Verification,9.0,A,TR,12:30PM,01:50PM,HH B131,"Pittsburgh, Pennsylvania",Martins
Spring 2024,15617,HOT Compilation,12.0,A,TR,12:30PM,01:50PM,WEH 5312,"Pittsburgh, Pennsylvania",Crary
Spring 2024,15618,Parallel Computer Architecture and Programming,12.0,A,MWF,09:30AM,10:50AM,CUC MCCNMY,"Pittsburgh, Pennsylvania","Railing, Mowry"
Spring 2024,15619,Cloud Computing,15.0,A,T,08:00AM,08:50AM,CMU REMOTE,"Pittsburgh, Pennsylvania","Sakr, Goldstein"
Spring 2024,,,,B,R,04:00PM,04:50PM,CMU REMOTE,"Pittsburgh, Pennsylvania","Sakr, Goldstein"
Spring 2024,,,,C,F,05:00PM,06:20PM,CMU REMOTE,"Kigali, Rwanda",Sakr
Spring 2024,,,,E,R,04:00PM,04:50PM,CMU REMOTE,"San Jose, California",Sakr
Spring 2024,15621,ST: Developing Blockchain Use Cases,6.0,A4,MW,07:00PM,08:20PM,TEP 3801,"Pittsburgh, Pennsylvania","Mccarthy, Shi, Zetlin-Jones"
Spring 2024,15622,Introduction to Computer Music,12.0,A,TR,09:30AM,10:50AM,TEP 1403,"Pittsburgh, Pennsylvania","Donahue, Cortina"
Spring 2024,,Independent Study in Computer Science Pedagogy,,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Eckhardt, O'Hallaron"
Spring 2024,15640,Distributed Systems,12.0,Lec,TR,11:00AM,12:20PM,GHC 4401,"Pittsburgh, Pennsylvania","Pillai, Satyanarayanan, Vinayak"
Spring 2024,,,,A,W,07:00PM,07:50PM,DH A302,"Pittsburgh, Pennsylvania","Pillai, Satyanarayanan, Vinayak"
Spring 2024,,,,B,W,08:00PM,08:50PM,DH A302,"Pittsburgh, Pennsylvania","Pillai, Satyanarayanan, Vinayak"
Spring 2024,15642,Machine Learning Systems,12.0,A,MW,03:30PM,04:50PM,POS 151,"Pittsburgh, Pennsylvania","Chen, Jia"
Spring 2024,15645,Database Systems,12.0,A,MW,12:30PM,01:50PM,PH 100,"Pittsburgh, Pennsylvania",Patel
Spring 2024,15650,Algorithms and Advanced Data Structures,12.0,A,MWF,09:00AM,09:50AM,WEH 7500,"Pittsburgh, Pennsylvania","Mohimani, DeBlasio"
Spring 2024,15651,Algorithm Design and Analysis,12.0,Lec,TR,12:30PM,01:50PM,DH 2315,"Pittsburgh, Pennsylvania","Woodruff, Anderson"
Spring 2024,,,,A,F,10:00AM,10:50AM,BH A36,"Pittsburgh, Pennsylvania","Anderson, Woodruff"
Spring 2024,,,,B,F,10:00AM,10:50AM,BH A53,"Pittsburgh, Pennsylvania","Woodruff, Anderson"
Spring 2024,,,,C,F,11:00AM,11:50AM,BH A53,"Pittsburgh, Pennsylvania","Woodruff, Anderson"
Spring 2024,,,,D,F,11:00AM,11:50AM,DH 1112,"Pittsburgh, Pennsylvania","Woodruff, Anderson"
Spring 2024,,,,E,F,12:00PM,12:50PM,MM 103,"Pittsburgh, Pennsylvania","Woodruff, Anderson"
Spring 2024,,,,F,F,12:00PM,12:50PM,BH A53,"Pittsburgh, Pennsylvania","Woodruff, Anderson"
Spring 2024,,,,G,F,01:00PM,01:50PM,HH B131,"Pittsburgh, Pennsylvania","Anderson, Woodruff"
Spring 2024,,,,H,F,01:00PM,01:50PM,POS 152,"Pittsburgh, Pennsylvania","Woodruff, Anderson"
Spring 2024,15652,Foundations of Programming Languages,12.0,Lec,TR,02:00PM,03:20PM,BH A36,"Pittsburgh, Pennsylvania",Balzer
Spring 2024,,TBA,,A,W,11:00AM,11:50AM,PH A19,"Pittsburgh, Pennsylvania",Balzer
Spring 2024,,,,B,W,01:00PM,01:50PM,WEH 2302,"Pittsburgh, Pennsylvania",Balzer
Spring 2024,15653,Logic and Mechanized Reasoning,12.0,A,MW,12:30PM,01:50PM,NSH 1305,"Pittsburgh, Pennsylvania","Avigad, Heule"
Spring 2024,15659,Probability and Computing,9.0,Lec,TR,12:30PM,01:50PM,GHC 4401,"Pittsburgh, Pennsylvania","Harchol-Balter, Wang"
Spring 2024,,,,A,F,09:00AM,09:50AM,WEH 2302,"Pittsburgh, Pennsylvania","Harchol-Balter, Wang"
Spring 2024,,,,B,F,01:00PM,01:50PM,WEH 2302,"Pittsburgh, Pennsylvania","Harchol-Balter, Wang"
Spring 2024,,,,C,F,02:00PM,02:50PM,WEH 2302,"Pittsburgh, Pennsylvania","Harchol-Balter, Wang"
Spring 2024,,,,D,F,01:00PM,01:50PM,BH A53,"Pittsburgh, Pennsylvania","Harchol-Balter, Wang"
Spring 2024,15661,Interaction and Expression using the Pausch Bridge Lighting,4.0,A4,R,05:00PM,06:20PM,GHC 4301,"Pittsburgh, Pennsylvania","Limauro, Zeglin"
Spring 2024,15662,Computer Graphics,12.0,A,MW,11:00AM,12:20PM,WEH 7500,"Pittsburgh, Pennsylvania",Pollard
Spring 2024,15668,Physics-Based Rendering,12.0,Lec,TR,11:00AM,12:20PM,SH 236,"Pittsburgh, Pennsylvania",Gkioulekas
Spring 2024,,,,A,W,03:30PM,04:50PM,TBA,"Pittsburgh, Pennsylvania",Gkioulekas
Spring 2024,15672,Real-Time Graphics,12.0,A,TR,02:00PM,03:20PM,POS 151,"Pittsburgh, Pennsylvania",McCann
Spring 2024,15686,Neural Computation,12.0,A,MWF,02:00PM,03:20PM,HH B131,"Pittsburgh, Pennsylvania",Lee
Spring 2024,15689,Independent Study in the Computer Sciences,3-12,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Eckhardt, O'Hallaron"
Spring 2024,15690,MSCS Career Planning,3.0,A,M,07:00PM,07:50PM,GHC 4303,"Pittsburgh, Pennsylvania","Eckhardt, O'Hallaron"
Spring 2024,15694,Cognitive Robotics,12.0,Lec,MW,04:00PM,04:50PM,PH A18C,"Pittsburgh, Pennsylvania",Touretzky
Spring 2024,,,,A,F,03:30PM,04:50PM,NSH 3206,"Pittsburgh, Pennsylvania",Touretzky
Spring 2024,15697,Graduate Reading and Research,1-48,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Farbacher
Spring 2024,,,,B,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","O'Hallaron, Eckhardt"
Spring 2024,15698,MSCS Research Thesis,1-36,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Eckhardt, O'Hallaron"
Spring 2024,15719,Advanced Cloud Computing,12.0,A,MW,04:00PM,05:50PM,DH 2315,"Pittsburgh, Pennsylvania","Ganger, Sakr"
Spring 2024,15721,Advanced Database Systems,12.0,A,MW,02:00PM,03:20PM,GHC 4303,"Pittsburgh, Pennsylvania",Pavlo
Spring 2024,,Computer Networks,,A,MWF,11:00AM,12:20PM,GHC 4303,"Pittsburgh, Pennsylvania","Sherry, Atre"
Spring 2024,,CS Theory Toolkit,,A,TR,11:00AM,12:20PM,POS 152,"Pittsburgh, Pennsylvania","O'Donnell, Jain"
Spring 2024,15772,Real-Time Computer Graphics,12.0,A,TR,02:00PM,03:20PM,POS 151,"Pittsburgh, Pennsylvania",McCann
Spring 2024,15780,Graduate Artificial Intelligence,12.0,A,MW,02:00PM,03:20PM,DH A302,"Pittsburgh, Pennsylvania",Kolter
Spring 2024,15791,Advanced Topics in Foundations of Programming Languages,12.0,A,TR,11:00AM,12:20PM,GHC 4303,"Pittsburgh, Pennsylvania",Harper
Spring 2024,15793,Secure Computer Systems,12.0,A,MWF,12:30PM,01:50PM,GHC 4303,"Pittsburgh, Pennsylvania","Zheng, Skarlatos"
Spring 2024,15801,CS PhD Alternative Elective,VAR,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,15802,CSD PhD Elective,VAR,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,15812,Programming Language Semantics,12.0,A,TR,02:00PM,03:20PM,PH 126A,"Pittsburgh, Pennsylvania",Brookes
Spring 2024,15813,HOT Compilation,12.0,A,TR,12:30PM,01:50PM,WEH 5312,"Pittsburgh, Pennsylvania",Crary
Spring 2024,,Advanced Algorithms,,A,MWF,03:30PM,04:50PM,GHC 4303,"Pittsburgh, Pennsylvania",Li
Spring 2024,15851,Algorithms for Big Data,12.0,A,R,02:00PM,04:50PM,GHC 4303,"Pittsburgh, Pennsylvania",Woodruff
Spring 2024,15852,Parallel and Concurrent Algorithms,12.0,A,TR,03:30PM,04:50PM,DH 2122,"Pittsburgh, Pennsylvania",Blelloch
Spring 2024,,Discrete Differential Geometry,,B,TR,12:30PM,01:50PM,GHC 4303,"Pittsburgh, Pennsylvania",Crane
Spring 2024,15868,Physics-based Rendering,12.0,Lec,TR,11:00AM,12:20PM,SH 236,"Pittsburgh, Pennsylvania",Gkioulekas
Spring 2024,,,,A,W,03:30PM,04:50PM,TBA,"Pittsburgh, Pennsylvania",Gkioulekas
Spring 2024,15893,Special topics: Cryptography meets algorithms,12.0,A,MW,09:30AM,10:50AM,GHC 4303,"Pittsburgh, Pennsylvania",Shi
Spring 2024,15990,Computer Science Colloquium,0.0,A,TR,05:00PM,06:50PM,GHC 4401,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,Introductory Course for CS Doctoral -Diversity & Inclusion in Science & Society,,B,T,02:00PM,03:20PM,GHC 4303,"Pittsburgh, Pennsylvania","Akinwande, Kolter, Oliaro"
Spring 2024,15997,Graduate Reading and Research,1-60,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Crary
Spring 2024,,,,PP,TBA,,,TBA,"Lisbon, Portugal",Crary
Spring 2024,15998,Practicum in Computer Science,1-36,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Crary
Spring 2024,51051,Study Abroad,0.0,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,51102,Design Lab,10.0,A,TR,08:30AM,11:20AM,MM A6,"Pittsburgh, Pennsylvania","Firos, Hong"
Spring 2024,51122,Collaborative Visualizing,10.0,A,MW,08:30AM,11:20AM,MM A6,"Pittsburgh, Pennsylvania",Zywica
Spring 2024,51132,Introduction to Photo Design,10.0,A,T,02:00PM,04:50PM,MM 121,"Pittsburgh, Pennsylvania",Vitone
Spring 2024,,,,B,R,02:00PM,04:50PM,MM 121,"Pittsburgh, Pennsylvania",Vitone
Spring 2024,51176,Design Studies: Futures,5.0,A3,TR,12:00PM,01:50PM,MM 107,"Pittsburgh, Pennsylvania","Scupelli, Martin"
Spring 2024,,,,B3,TR,12:00PM,01:50PM,MM 107,"Pittsburgh, Pennsylvania","Scupelli, Martin"
Spring 2024,51178,Design Studies: Experience,5.0,A4,TR,12:00PM,01:50PM,MM 107,"Pittsburgh, Pennsylvania",Yasko
Spring 2024,,,,B4,TR,12:00PM,01:50PM,MM 107,"Pittsburgh, Pennsylvania",Yasko
Spring 2024,51228,Communications Studio II: Designing Communications for Interactions,9.0,A,TR,08:30AM,10:20AM,MM 211,"Pittsburgh, Pennsylvania",Yasko
Spring 2024,51231,Calligraphy I,9.0,A,W,05:00PM,07:50PM,MM 203,"Pittsburgh, Pennsylvania",Rosen
Spring 2024,51232,Calligraphy II,9.0,A,W,05:00PM,07:50PM,MM 203,"Pittsburgh, Pennsylvania",Rosen
Spring 2024,51236,Information Design,9.0,A,TR,12:00PM,01:50PM,HL 106C,"Pittsburgh, Pennsylvania",Crowley
Spring 2024,51239,Prototyping Lab II: Communications,9.0,A,TR,10:30AM,12:20PM,MM 211,"Pittsburgh, Pennsylvania",Twigg
Spring 2024,51248,Products Studio II: Designing Products for Interactions,9.0,A,MW,08:30AM,10:20AM,PH A27,"Pittsburgh, Pennsylvania",Hong
Spring 2024,51249,Prototyping Lab II: Products,9.0,A,MW,10:30AM,12:20PM,PH A27B,"Pittsburgh, Pennsylvania",Stadelmeier
